tab	samples
sample	site	specimens	dir_alpha95	dir_comp_name	dir_dec	dir_inc	dir_k	dir_n_specimens	dir_n_specimens_lines	dir_n_specimens_planes	dir_r	dir_tilt_correction	height	geologic_classes	geologic_types	lithologies	analysts	software_packages	azimuth	azimuth_dec_correction	bed_dip	bed_dip_direction	dip	citations	method_codes	result_quality	location	tilt_correction
PKSF-6B	PKSF	PKSF-6B		mt	36.1	5.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-52.5	0.0	0.0	90.0	-38.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-6C	PKSF	PKSF-6C		lt	47.8	3.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-52.5	0.0	0.0	90.0	-38.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-6C	PKSF	PKSF-6C		mt	36.6	4.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-52.5	0.0	0.0	90.0	-38.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-6D	PKSF	PKSF-6D		lt	36.8	-4.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-52.5	0.0	0.0	90.0	-38.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-6E	PKSF	PKSF-6E		mt	36.8	5.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-52.5	0.0	0.0	90.0	-38.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-6E	PKSF	PKSF-6E		lt	38.3	-2.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-52.5	0.0	0.0	90.0	-38.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-6F	PKSF	PKSF-6F		mt	38.4	5.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-52.5	0.0	0.0	90.0	-38.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-6F	PKSF	PKSF-6F		lt	31.0	-7.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-52.5	0.0	0.0	90.0	-38.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-6G	PKSF												0						-52.5	0.0	0.0	90.0	-38.0					
PKSF-7	PKSF												0						32.8	0.0	0.0	90.0	-36.0					
PKSF-7	PKSF												0						33.5	0.0	0.0	90.0	-36.0					
PKSF-7A	PKSF	PKSF-7A		mt	53.2	-29.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	33.5	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-7A	PKSF	PKSF-7A		lt	117.6	-23.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	33.5	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-7B	PKSF	PKSF-7B		mt	41.6	-33.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	33.5	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-7B	PKSF	PKSF-7B		lt	105.2	-39.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	33.5	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-7C	PKSF	PKSF-7C		mt	47.4	-34.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	33.5	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-7D	PKSF	PKSF-7D		lt	95.8	-68.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	33.5	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-7D	PKSF	PKSF-7D		mt	19.5	-36.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	33.5	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-7E	PKSF	PKSF-7E		lt	101.1	-73.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	33.5	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-7E	PKSF	PKSF-7E		mt	15.4	-33.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	33.5	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-7F	PKSF	PKSF-7F		lt	106.7	-71.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	33.5	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-7F	PKSF	PKSF-7F		mt	8.0	-35.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	33.5	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-7G	PKSF	PKSF-7G		lt	115.4	-72.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	33.5	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-7H	PKSF	PKSF-7H		mt	69.0	-40.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	33.5	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-7H	PKSF	PKSF-7H		lt	117.0	-72.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	33.5	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-7I	PKSF	PKSF-7I		lt	116.9	-49.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	33.5	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-7I	PKSF	PKSF-7I		mt	20.5	-39.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	33.5	0.0	0.0	90.0	-36.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-7J	PKSF												0						33.5	0.0	0.0	90.0	-36.0					
PKSF-8	PKSF												0						-41.0	0.0	0.0	90.0	-28.0					
PKSF-8	PKSF												0						-39.0	0.0	0.0	90.0	-28.0					
PKSF-8A	PKSF	PKSF-8A		lt	91.4	-11.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-39.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-8A	PKSF	PKSF-8A		mt	88.5	-8.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-39.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-8B	PKSF	PKSF-8B		lt	91.8	-16.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-39.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-8B	PKSF	PKSF-8B		mt	85.1	-15.5		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-39.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-8C	PKSF	PKSF-8C		lt	87.5	-21.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-39.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-8C	PKSF	PKSF-8C		mt	79.6	-15.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-39.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-8D	PKSF	PKSF-8D		mt	87.6	-22.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-39.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-8D	PKSF	PKSF-8D		lt	86.1	-22.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-39.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-8E	PKSF	PKSF-8E		lt	84.7	-25.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-39.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-8E	PKSF	PKSF-8E		mt	97.9	-14.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-39.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-8F	PKSF	PKSF-8F		lt	86.7	-26.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-39.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-8F	PKSF	PKSF-8F		mt	83.4	-24.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-39.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-8G	PKSF	PKSF-8G		lt	81.6	-29.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-39.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-8G	PKSF	PKSF-8G		mt	85.1	-23.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-39.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-8H	PKSF												0						-39.0	0.0	0.0	90.0	-28.0					
PKSF-9	PKSF												0						-37.0	0.0	0.0	90.0	-28.0					
PKSF-9	PKSF												0						-36.0	0.0	0.0	90.0	-28.0					
PKSF-9A	PKSF	PKSF-9A		lt	39.4	-28.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9A	PKSF	PKSF-9A		mt	50.3	-36.1		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9B	PKSF	PKSF-9B		lt	35.3	-43.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9B	PKSF	PKSF-9B		mt	18.0	-51.2		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9C	PKSF	PKSF-9C		mt	19.8	-47.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9D	PKSF	PKSF-9D		lt	0.9	-52.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9D	PKSF	PKSF-9D		mt	19.6	-47.0		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9E	PKSF	PKSF-9E		mt	346.8	-52.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9E	PKSF	PKSF-9E		lt	356.0	-54.9		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9F	PKSF	PKSF-9F		mt	24.9	-42.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9F	PKSF	PKSF-9F		lt	342.3	-56.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9G	PKSF	PKSF-9G		lt	348.6	-55.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9G	PKSF	PKSF-9G		mt	350.3	-36.6		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9H	PKSF	PKSF-9H		lt	325.4	-56.8		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9H	PKSF	PKSF-9H		mt	356.9	-39.7		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9I	PKSF	PKSF-9I		lt	319.4	-57.4		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9I	PKSF	PKSF-9I		mt	10.0	-40.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	-36.0	0.0	0.0	90.0	-28.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSF	
PKSF-9J	PKSF												0						-36.0	0.0	0.0	90.0	-28.0					
PKSG-1	PKSG	PKSG-1B:PKSG-1C:PKSG-1D:PKSG-1E:PKSG-1F:PKSG-1G	    3.2 	mt	  180.8 	   11.6 	   446 	6 	6 	0 	5.9888 	0	0					pmagpy-4.3.7: demag_gui.v.3.0	183.7	0.0	0.0	90.0	-23.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSG	0
PKSG-1	PKSG	PKSG-1B:PKSG-1C:PKSG-1D:PKSG-1E:PKSG-1F:PKSG-1G	    5.8 	lt	  185.7 	   37.2 	   134 	6 	6 	0 	5.9628 	0	0					pmagpy-4.3.7: demag_gui.v.3.0	183.7	0.0	0.0	90.0	-23.5	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSG	0
PKSG-1A	PKSG												0						183.7	0.0	0.0	90.0	-23.5					
PKSG-1B	PKSG												0						183.7	0.0	0.0	90.0	-23.5					
PKSG-1C	PKSG												0						183.7	0.0	0.0	90.0	-23.5					
PKSG-1D	PKSG												0						183.7	0.0	0.0	90.0	-23.5					
PKSG-1E	PKSG												0						183.7	0.0	0.0	90.0	-23.5					
PKSG-1F	PKSG												0						183.7	0.0	0.0	90.0	-23.5					
PKSG-1G	PKSG												0						183.7	0.0	0.0	90.0	-23.5					
PKSG-2	PKSG	PKSG-2A:PKSG-2B:PKSG-2C:PKSG-2D:PKSG-2E:PKSG-2F:PKSG-2G	    9.2 	lt	  164.4 	  -13.1 	    44 	7 	7 	0 	6.8631 	0	0					pmagpy-4.3.7: demag_gui.v.3.0	93.2	0.0	0.0	90.0	-39.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSG	0
PKSG-2	PKSG	PKSG-2A:PKSG-2B:PKSG-2C:PKSG-2D:PKSG-2E:PKSG-2F:PKSG-2G	    5.6 	mt	  181.0 	  -26.4 	   118 	7 	7 	0 	6.9491 	0	0					pmagpy-4.3.7: demag_gui.v.3.0	93.2	0.0	0.0	90.0	-39.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSG	0
PKSG-2A	PKSG												0						93.2	0.0	0.0	90.0	-39.0					
PKSG-2B	PKSG												0						93.2	0.0	0.0	90.0	-39.0					
PKSG-2C	PKSG												0						93.2	0.0	0.0	90.0	-39.0					
PKSG-2D	PKSG												0						93.2	0.0	0.0	90.0	-39.0					
PKSG-2E	PKSG												0						93.2	0.0	0.0	90.0	-39.0					
PKSG-2F	PKSG												0						93.2	0.0	0.0	90.0	-39.0					
PKSG-2G	PKSG												0						93.2	0.0	0.0	90.0	-39.0					
PKSG-2H	PKSG												0						93.2	0.0	0.0	90.0	-39.0					
PKSG-3	PKSG	PKSG-3B:PKSG-3C:PKSG-3D:PKSG-3E	    7.1 	lt	   44.0 	  -14.9 	   169 	4 	4 	0 	3.9823 	0	0					pmagpy-4.3.7: demag_gui.v.3.0	125.7	0.0	0.0	90.0	-29.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSG	0
PKSG-3	PKSG	PKSG-3B:PKSG-3C:PKSG-3D:PKSG-3E	   41.8 	mt	  133.5 	   -8.9 	     6 	4 	4 	0 	3.4824 	0	0					pmagpy-4.3.7: demag_gui.v.3.0	125.7	0.0	0.0	90.0	-29.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSG	0
PKSG-3A	PKSG												0						125.7	0.0	0.0	90.0	-29.0					
PKSG-3B	PKSG												0						125.7	0.0	0.0	90.0	-29.0					
PKSG-3C	PKSG												0						125.7	0.0	0.0	90.0	-29.0					
PKSG-3D	PKSG												0						125.7	0.0	0.0	90.0	-29.0					
PKSG-3E	PKSG												0						125.7	0.0	0.0	90.0	-29.0					
PKSG-4	PKSG	PKSG-4B:PKSG-4C:PKSG-4D:PKSG-4E:PKSG-4F	   20.8 	lt	   36.4 	  -16.8 	    15 	5 	5 	0 	4.7245 	0	0					pmagpy-4.3.7: demag_gui.v.3.0	149.7	0.0	0.0	90.0	-11.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSG	0
PKSG-4	PKSG	PKSG-4B:PKSG-4C:PKSG-4D:PKSG-4E:PKSG-4F	   19.5 	mt	  192.0 	  -34.1 	    16 	5 	5 	0 	4.7563 	0	0					pmagpy-4.3.7: demag_gui.v.3.0	149.7	0.0	0.0	90.0	-11.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSG	0
PKSG-4A	PKSG												0						149.7	0.0	0.0	90.0	-11.0					
PKSG-4B	PKSG												0						149.7	0.0	0.0	90.0	-11.0					
PKSG-4C	PKSG												0						149.7	0.0	0.0	90.0	-11.0					
PKSG-4D	PKSG												0						149.7	0.0	0.0	90.0	-11.0					
PKSG-4E	PKSG												0						149.7	0.0	0.0	90.0	-11.0					
PKSG-4F	PKSG												0						149.7	0.0	0.0	90.0	-11.0					
PKSG-4G	PKSG												0						149.7	0.0	0.0	90.0	-11.0					
PKSG-5	PKSG	PKSG-5B:PKSG-5C:PKSG-5D	  180.0 	lt	  160.7 	   16.8 	     3 	3 	3 	0 	2.2537 	0	0					pmagpy-4.3.7: demag_gui.v.3.0	49.7	0.0	0.0	90.0	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSG	0
PKSG-5	PKSG	PKSG-5B:PKSG-5C:PKSG-5D	   10.1 	mt	  127.0 	   25.4 	   149 	3 	3 	0 	2.9866 	0	0					pmagpy-4.3.7: demag_gui.v.3.0	49.7	0.0	0.0	90.0	-50.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSG	0
PKSG-5A	PKSG												0						49.7	0.0	0.0	90.0	-50.0					
PKSG-5B	PKSG												0						49.7	0.0	0.0	90.0	-50.0					
PKSG-5C	PKSG												0						49.7	0.0	0.0	90.0	-50.0					
PKSG-5D	PKSG												0						49.7	0.0	0.0	90.0	-50.0					
PKSG-5E	PKSG												0						49.7	0.0	0.0	90.0	-50.0					
PKSG-6	PKSG	PKSG-6A:PKSG-6C	   36.2 	lt	  141.4 	    1.0 	    50 	2 	2 	0 	1.9799 	0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.7	0.0	0.0	90.0	-82.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSG	0
PKSG-6	PKSG	PKSG-6A:PKSG-6B:PKSG-6C	    5.7 	mt	  151.1 	    1.5 	   464 	3 	3 	0 	2.9957 	0	0					pmagpy-4.3.7: demag_gui.v.3.0	248.7	0.0	0.0	90.0	-82.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSG	0
PKSG-6A	PKSG												0						248.7	0.0	0.0	90.0	-82.0					
PKSG-6B	PKSG												0						248.7	0.0	0.0	90.0	-82.0					
PKSG-6C	PKSG												0						248.7	0.0	0.0	90.0	-82.0					
PKSG-7	PKSG	PKSG-7C		lt	169.2	38.3		1	1	0		0	0					pmagpy-4.3.7: demag_gui.v.3.0	221.7	0.0	0.0	90.0	-14.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSG	
PKSG-7	PKSG	PKSG-7B:PKSG-7C	   15.2 	mt	  166.9 	   38.1 	   271 	2 	2 	0 	1.9963 	0	0					pmagpy-4.3.7: demag_gui.v.3.0	221.7	0.0	0.0	90.0	-14.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSG	0
PKSG-7A	PKSG												0						221.7	0.0	0.0	90.0	-14.0					
PKSG-7B	PKSG												0						221.7	0.0	0.0	90.0	-14.0					
PKSG-7C	PKSG												0						221.7	0.0	0.0	90.0	-14.0					
PKSG-7D	PKSG												0						221.7	0.0	0.0	90.0	-14.0					
PKSG-8	PKSG	PKSG-8B:PKSG-8C:PKSG-8D	    8.8 	mt	  125.6 	   17.3 	   199 	3 	3 	0 	2.9900 	0	0					pmagpy-4.3.7: demag_gui.v.3.0	209.7	0.0	0.0	90.0	-44.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSG	0
PKSG-8	PKSG	PKSG-8B:PKSG-8C:PKSG-8D	   44.7 	lt	  133.9 	    3.7 	     9 	3 	3 	0 	2.7693 	0	0					pmagpy-4.3.7: demag_gui.v.3.0	209.7	0.0	0.0	90.0	-44.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSG	0
PKSG-8A	PKSG												0						209.7	0.0	0.0	90.0	-44.0					
PKSG-8B	PKSG												0						209.7	0.0	0.0	90.0	-44.0					
PKSG-8C	PKSG												0						209.7	0.0	0.0	90.0	-44.0					
PKSG-8D	PKSG												0						209.7	0.0	0.0	90.0	-44.0					
PKSG-8E	PKSG												0						209.7	0.0	0.0	90.0	-44.0					
PKSH-1	PKSH												770						247.8	0.0	0.0	90.0	-23.0					
PKSH-1A	PKSH												770						247.8	0.0	0.0	90.0	-23.0					
PKSH-1B	PKSH	PKSH-1B		lt	128.8	-33.2		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1B	PKSH	PKSH-1B		mt	152.2	-18.0		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1C	PKSH	PKSH-1C		mt	135.9	-21.7		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1D	PKSH	PKSH-1D		mt	133.6	-25.6		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1E	PKSH	PKSH-1E		mt	136.2	-23.5		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1F	PKSH	PKSH-1F		mt	129.6	-26.6		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1F	PKSH	PKSH-1F		lt	149.0	-34.4		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
PKSH-1G	PKSH	PKSH-1G		mt	149.6	-30.6		1	1	0		0	770					pmagpy-4.3.7: demag_gui.v.3.0	247.8	0.0	0.0	90.0	-23.0	This study	SO-CMD-NORTH:LP-DIR-T:DE-BFL:DA-DIR-GEO	g	PKSH	
