tab 	pmag_specimens
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_names	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_step_max	measurement_step_min	measurement_step_unit	specimen_alpha95	specimen_comp_n	specimen_comp_name	specimen_correction	specimen_dang	specimen_dec	specimen_direction_type	specimen_flag	specimen_inc	specimen_mad	specimen_n	specimen_tilt_correction
This study	PKS-	PKS-G-	PKS	PKS-G-5D	PKS-G-5D_LP-DIR-T	shoemake 2025-06-19 15:57:12	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	693	513	K		2	mt	u	9.9	93.1	l	g	22.4	10.2	8	-1
This study	PKS-	PKS-G-	PKS	PKS-G-5D	PKS-G-5D_LP-DIR-T	shoemake 2025-06-19 15:57:12	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	16.6	272.2	l	g	-6.0	16.2	9	0
This study	PKS-	PKS-G-	PKS	PKS-G-5D	PKS-G-5D_LP-DIR-T	shoemake 2025-06-19 15:57:12	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	693	513	K		2	mt	u	9.9	267.1	l	g	21.7	10.2	8	0
This study	PKS-	PKS-G-	PKS	PKS-G-6A	PKS-G-6A_LP-DIR-T	shoemake 2025-06-19 16:51:40	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	4.0	268.1	l	g	-9.1	7.7	9	-1
This study	PKS-	PKS-G-	PKS	PKS-G-6A	PKS-G-6A_LP-DIR-T	shoemake 2025-06-19 16:51:40	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	693	483	K		2	Fit 2	u	4.9	264.2	l	g	-4.3	4.1	9	-1
This study	PKS-	PKS-G-	PKS	PKS-G-6A	PKS-G-6A_LP-DIR-T	shoemake 2025-06-19 16:51:40	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	4.0	88.4	l	g	-7.6	7.7	9	0
This study	PKS-	PKS-G-	PKS	PKS-G-6A	PKS-G-6A_LP-DIR-T	shoemake 2025-06-19 16:51:40	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	693	483	K		2	Fit 2	u	4.9	86.7	l	g	-1.6	4.1	9	0
This study	PKS-	PKS-G-	PKS	PKS-G-6B	PKS-G-6B_LP-DIR-T	shoemake 2025-06-18 16:23:11	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	6.5	268.4	l	g	-15.6	10.5	8	-1
This study	PKS-	PKS-G-	PKS	PKS-G-6B	PKS-G-6B_LP-DIR-T	shoemake 2025-06-18 16:23:11	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-4.3.7: demag_gui	693	513	K		2	mt	u	0.0	266.5	l	g	0.4	4.9	7	-1
This study	PKS-	PKS-G-	PKS	PKS-G-6B	PKS-G-6B_LP-DIR-T	shoemake 2025-06-18 16:23:11	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	6.5	85.9	l	g	-13.6	10.5	8	0
This study	PKS-	PKS-G-	PKS	PKS-G-6B	PKS-G-6B_LP-DIR-T	shoemake 2025-06-18 16:23:11	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	693	513	K		2	mt	u	0.0	90.7	l	g	1.8	4.9	7	0
This study	PKS-	PKS-G-	PKS	PKS-G-6C	PKS-G-6C_LP-DIR-T	shoemake 2025-06-19 16:01:51	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	4.5	265.0	l	g	-19.1	13.9	8	-1
This study	PKS-	PKS-G-	PKS	PKS-G-6C	PKS-G-6C_LP-DIR-T	shoemake 2025-06-19 16:01:51	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	693	513	K		2	mt	u	8.6	264.2	l	g	-13.3	2.1	7	-1
This study	PKS-	PKS-G-	PKS	PKS-G-6C	PKS-G-6C_LP-DIR-T	shoemake 2025-06-19 16:01:51	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	4.5	81.4	l	g	-15.5	13.9	8	0
This study	PKS-	PKS-G-	PKS	PKS-G-6C	PKS-G-6C_LP-DIR-T	shoemake 2025-06-19 16:01:51	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	693	513	K		2	mt	u	8.6	83.1	l	g	-9.9	2.1	7	0
This study	PKS-	PKS-G-	PKS	PKS-G-7B	PKS-G-7B_LP-DIR-T	shoemake 2025-06-30 13:04:06	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	2.3	302.4	l	g	45.1	4.0	8	-1
This study	PKS-	PKS-G-	PKS	PKS-G-7B	PKS-G-7B_LP-DIR-T	shoemake 2025-06-30 13:04:06	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	2.1	302.0	l	g	45.4	2.3	10	-1
This study	PKS-	PKS-G-	PKS	PKS-G-7B	PKS-G-7B_LP-DIR-T	shoemake 2025-06-30 13:04:06	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	2.3	140.3	l	g	29.9	4.0	8	0
This study	PKS-	PKS-G-	PKS	PKS-G-7B	PKS-G-7B_LP-DIR-T	shoemake 2025-06-30 13:04:06	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	2.1	140.1	l	g	30.3	2.3	10	0
This study	PKS-	PKS-G-	PKS	PKS-G-7C	PKS-G-7C_LP-DIR-T	shoemake 2025-06-30 13:06:34	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	483	343	K		2	lt	u	1.1	300.8	l	g	44.5	3.1	7	-1
This study	PKS-	PKS-G-	PKS	PKS-G-7C	PKS-G-7C_LP-DIR-T	shoemake 2025-06-30 13:06:34	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	1.9	298.5	l	g	45.7	1.8	9	-1
This study	PKS-	PKS-G-	PKS	PKS-G-7C	PKS-G-7C_LP-DIR-T	shoemake 2025-06-30 13:06:34	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	483	343	K		2	lt	u	1.1	138.8	l	g	29.9	3.1	7	0
This study	PKS-	PKS-G-	PKS	PKS-G-7C	PKS-G-7C_LP-DIR-T	shoemake 2025-06-30 13:06:34	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	1.9	137.7	l	g	31.6	1.8	9	0
This study	PKS-	PKS-G-	PKS	PKS-G-8B	PKS-G-8B_LP-DIR-T	shoemake 2025-06-30 13:09:03	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	5.6	253.9	l	g	13.4	8.5	9	-1
This study	PKS-	PKS-G-	PKS	PKS-G-8B	PKS-G-8B_LP-DIR-T	shoemake 2025-06-30 13:09:03	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	2.3	266.3	l	g	17.2	2.6	10	-1
This study	PKS-	PKS-G-	PKS	PKS-G-8B	PKS-G-8B_LP-DIR-T	shoemake 2025-06-30 13:09:03	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	5.6	84.3	l	g	18.7	8.5	9	0
This study	PKS-	PKS-G-	PKS	PKS-G-8B	PKS-G-8B_LP-DIR-T	shoemake 2025-06-30 13:09:03	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	2.3	97.4	l	g	17.2	2.6	10	0
This study	PKS-	PKS-G-	PKS	PKS-G-8C	PKS-G-8C_LP-DIR-T	shoemake 2025-06-30 18:24:51	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	2.1	261.0	l	g	13.3	14.9	10	-1
This study	PKS-	PKS-G-	PKS	PKS-G-8C	PKS-G-8C_LP-DIR-T	shoemake 2025-06-30 18:24:51	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	2.0	264.0	l	g	16.3	4.2	9	-1
This study	PKS-	PKS-G-	PKS	PKS-G-8C	PKS-G-8C_LP-DIR-T	shoemake 2025-06-30 18:24:51	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	2.1	90.8	l	g	15.8	14.9	10	0
This study	PKS-	PKS-G-	PKS	PKS-G-8C	PKS-G-8C_LP-DIR-T	shoemake 2025-06-30 18:24:51	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	2.0	94.9	l	g	17.3	4.2	9	0
This study	PKS-	PKS-G-	PKS	PKS-G-8D	PKS-G-8D_LP-DIR-T	shoemake 2025-06-30 13:14:06	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	1.3	257.4	l	g	14.1	7.7	7	-1
This study	PKS-	PKS-G-	PKS	PKS-G-8D	PKS-G-8D_LP-DIR-T	shoemake 2025-06-30 13:14:06	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	3.5	255.1	l	g	16.0	2.0	10	-1
This study	PKS-	PKS-G-	PKS	PKS-G-8D	PKS-G-8D_LP-DIR-T	shoemake 2025-06-30 13:14:06	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	483	77	K		2	lt	u	1.3	87.9	l	g	17.9	7.7	7	0
This study	PKS-	PKS-G-	PKS	PKS-G-8D	PKS-G-8D_LP-DIR-T	shoemake 2025-06-30 13:14:06	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	3.5	86.6	l	g	20.5	2.0	10	0
This study	PKS-	PKS-H-	PKS	PKS-H-1B	PKS-H-1B_LP-DIR-T	shoemake 2025-06-30 13:16:34	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	77	K		2	lt	u	10.3	251.4	l	g	-46.8	8.2	7	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1B	PKS-H-1B_LP-DIR-T	shoemake 2025-06-30 13:16:34	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	2.6	262.6	l	g	-25.0	10.2	10	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1B	PKS-H-1B_LP-DIR-T	shoemake 2025-06-30 13:16:34	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	77	K		2	lt	u	10.3	119.7	l	g	-35.9	8.2	7	0
This study	PKS-	PKS-H-	PKS	PKS-H-1B	PKS-H-1B_LP-DIR-T	shoemake 2025-06-30 13:16:34	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	2.6	139.6	l	g	-20.1	10.2	10	0
This study	PKS-	PKS-H-	PKS	PKS-H-1C	PKS-H-1C_LP-DIR-T	shoemake 2025-06-30 13:19:02	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	7.1	274.2	l	g	-37.2	5.5	8	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1C	PKS-H-1C_LP-DIR-T	shoemake 2025-06-30 13:19:02	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	723	463	K		2	mt	u	2.1	257.0	l	g	-32.0	3.6	11	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1C	PKS-H-1C_LP-DIR-T	shoemake 2025-06-30 13:19:02	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	7.1	143.5	l	g	-35.4	5.5	8	0
This study	PKS-	PKS-H-	PKS	PKS-H-1C	PKS-H-1C_LP-DIR-T	shoemake 2025-06-30 13:19:02	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	463	K		2	mt	u	2.1	131.7	l	g	-24.4	3.6	11	0
This study	PKS-	PKS-H-	PKS	PKS-H-1D	PKS-H-1D_LP-DIR-T	shoemake 2025-06-30 13:21:29	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	7.8	273.7	l	g	-37.5	11.0	8	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1D	PKS-H-1D_LP-DIR-T	shoemake 2025-06-30 13:21:29	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	1.2	261.5	l	g	-30.9	6.5	10	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1D	PKS-H-1D_LP-DIR-T	shoemake 2025-06-30 13:21:29	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	7.8	143.0	l	g	-35.5	11.0	8	0
This study	PKS-	PKS-H-	PKS	PKS-H-1D	PKS-H-1D_LP-DIR-T	shoemake 2025-06-30 13:21:29	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	1.2	136.0	l	g	-25.0	6.5	10	0
This study	PKS-	PKS-H-	PKS	PKS-H-1E	PKS-H-1E_LP-DIR-T	shoemake 2025-06-30 13:23:55	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	10.7	256.3	l	g	-14.6	10.6	8	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1E	PKS-H-1E_LP-DIR-T	shoemake 2025-06-30 13:23:55	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	1.4	259.8	l	g	-31.3	4.4	10	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1E	PKS-H-1E_LP-DIR-T	shoemake 2025-06-30 13:23:55	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	10.7	138.3	l	g	-8.2	10.6	8	0
This study	PKS-	PKS-H-	PKS	PKS-H-1E	PKS-H-1E_LP-DIR-T	shoemake 2025-06-30 13:23:55	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	1.4	134.4	l	g	-24.8	4.4	10	0
This study	PKS-	PKS-H-	PKS	PKS-H-1F	PKS-H-1F_LP-DIR-T	shoemake 2025-06-30 13:26:21	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	3.1	256.9	l	g	-40.8	14.2	8	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1F	PKS-H-1F_LP-DIR-T	shoemake 2025-06-30 13:26:21	LP-DIR-T:DE-BFL-A:DA-DIR	pmagpy-4.3.7: demag_gui	723	463	K		2	mt	u	0.0	255.9	l	g	-33.1	2.0	11	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1F	PKS-H-1F_LP-DIR-T	shoemake 2025-06-30 13:26:21	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	3.1	127.2	l	g	-32.3	14.2	8	0
This study	PKS-	PKS-H-	PKS	PKS-H-1F	PKS-H-1F_LP-DIR-T	shoemake 2025-06-30 13:26:21	LP-DIR-T:DE-BFL-A:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	463	K		2	mt	u	0.0	130.2	l	g	-25.0	2.0	11	0
This study	PKS-	PKS-H-	PKS	PKS-H-1G	PKS-H-1G_LP-DIR-T	shoemake 2025-06-30 13:28:49	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	22.3	306.7	l	g	-44.7	13.1	8	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1G	PKS-H-1G_LP-DIR-T	shoemake 2025-06-30 13:28:49	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	663	513	K		2	mt	u	2.7	258.8	l	g	-35.9	8.0	5	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1G	PKS-H-1G_LP-DIR-T	shoemake 2025-06-30 13:28:49	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	22.3	168.1	l	g	-54.4	13.1	8	0
This study	PKS-	PKS-H-	PKS	PKS-H-1G	PKS-H-1G_LP-DIR-T	shoemake 2025-06-30 13:28:49	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	663	513	K		2	mt	u	2.7	131.3	l	g	-28.6	8.0	5	0
This study	PKS-	PKS-H-	PKS	PKS-H-1H	PKS-H-1H_LP-DIR-T	shoemake 2025-06-30 13:31:19	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	343	77	K		2	lt	u	82.5	18.5	l	g	2.2	3.7	3	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1H	PKS-H-1H_LP-DIR-T	shoemake 2025-06-30 13:31:19	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	693	513	K		2	mt	u	1.4	258.0	l	g	-34.0	13.4	7	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1H	PKS-H-1H_LP-DIR-T	shoemake 2025-06-30 13:31:19	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	343	77	K		2	lt	u	82.5	266.2	l	g	-19.6	3.7	3	0
This study	PKS-	PKS-H-	PKS	PKS-H-1H	PKS-H-1H_LP-DIR-T	shoemake 2025-06-30 13:31:19	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	693	513	K		2	mt	u	1.4	131.6	l	g	-26.5	13.4	7	0
This study	PKS-	PKS-H-	PKS	PKS-H-1I	PKS-H-1I_LP-DIR-T	shoemake 2025-06-30 13:33:50	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	36.7	2.8	l	g	-11.8	6.3	8	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1I	PKS-H-1I_LP-DIR-T	shoemake 2025-06-30 13:33:50	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	7.4	269.9	l	g	-39.2	13.5	8	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1I	PKS-H-1I_LP-DIR-T	shoemake 2025-06-30 13:33:50	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	36.7	249.9	l	g	-34.8	6.3	8	0
This study	PKS-	PKS-H-	PKS	PKS-H-1I	PKS-H-1I_LP-DIR-T	shoemake 2025-06-30 13:33:50	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	7.4	138.8	l	g	-35.6	13.5	8	0
This study	PKS-	PKS-H-	PKS	PKS-H-1J	PKS-H-1J_LP-DIR-T	shoemake 2025-06-30 13:36:21	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	60.7	82.5	l	g	-35.4	9.3	8	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1J	PKS-H-1J_LP-DIR-T	shoemake 2025-06-30 13:36:21	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	2.8	261.0	l	g	-36.9	9.3	10	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1J	PKS-H-1J_LP-DIR-T	shoemake 2025-06-30 13:36:21	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	60.7	345.5	l	g	-35.0	9.3	8	0
This study	PKS-	PKS-H-	PKS	PKS-H-1J	PKS-H-1J_LP-DIR-T	shoemake 2025-06-30 13:36:21	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	2.8	132.6	l	g	-30.3	9.3	10	0
This study	PKS-	PKS-H-	PKS	PKS-H-1K	PKS-H-1K_LP-DIR-T	shoemake 2025-06-30 13:38:50	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	14.0	276.5	l	g	-53.4	11.0	8	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1K	PKS-H-1K_LP-DIR-T	shoemake 2025-06-30 13:38:50	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	1.6	258.1	l	g	-34.2	3.9	10	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1K	PKS-H-1K_LP-DIR-T	shoemake 2025-06-30 13:38:50	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	14.0	133.5	l	g	-50.0	11.0	8	0
This study	PKS-	PKS-H-	PKS	PKS-H-1K	PKS-H-1K_LP-DIR-T	shoemake 2025-06-30 13:38:50	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	1.6	131.5	l	g	-26.8	3.9	10	0
This study	PKS-	PKS-H-	PKS	PKS-H-1L	PKS-H-1L_LP-DIR-T	shoemake 2025-06-18 17:03:06	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	17.9	290.8	l	g	-61.3	12.4	8	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1L	PKS-H-1L_LP-DIR-T	shoemake 2025-06-18 17:03:06	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	693	433	K		2	mt	u	4.2	262.6	l	g	-39.6	5.5	11	-1
This study	PKS-	PKS-H-	PKS	PKS-H-1L	PKS-H-1L_LP-DIR-T	shoemake 2025-06-18 17:03:06	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	17.9	134.1	l	g	-60.9	12.4	8	0
This study	PKS-	PKS-H-	PKS	PKS-H-1L	PKS-H-1L_LP-DIR-T	shoemake 2025-06-18 17:03:06	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	693	433	K		2	mt	u	4.2	132.5	l	g	-33.2	5.5	11	0
This study	PKS-	PKS-H-	PKS	PKS-H-2B	PKS-H-2B_LP-DIR-T	shoemake 2025-06-30 13:43:45	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	463	343	K		2	lt	u	3.7	258.7	l	g	16.0	20.3	6	-1
This study	PKS-	PKS-H-	PKS	PKS-H-2B	PKS-H-2B_LP-DIR-T	shoemake 2025-06-30 13:43:45	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	723	543	K		2	mt	u	7.6	257.0	l	g	15.4	5.0	9	-1
This study	PKS-	PKS-H-	PKS	PKS-H-2B	PKS-H-2B_LP-DIR-T	shoemake 2025-06-30 13:43:45	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	463	343	K		2	lt	u	3.7	152.5	l	g	19.1	20.3	6	0
This study	PKS-	PKS-H-	PKS	PKS-H-2B	PKS-H-2B_LP-DIR-T	shoemake 2025-06-30 13:43:45	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	543	K		2	mt	u	7.6	150.7	l	g	19.2	5.0	9	0
This study	PKS-	PKS-H-	PKS	PKS-H-2C	PKS-H-2C_LP-DIR-T	shoemake 2025-06-30 13:46:11	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	6.8	254.8	l	g	17.8	25.7	8	-1
This study	PKS-	PKS-H-	PKS	PKS-H-2C	PKS-H-2C_LP-DIR-T	shoemake 2025-06-30 13:46:11	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	1.1	255.2	l	g	10.8	3.3	10	-1
This study	PKS-	PKS-H-	PKS	PKS-H-2C	PKS-H-2C_LP-DIR-T	shoemake 2025-06-30 13:46:11	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	6.8	149.6	l	g	22.3	25.7	8	0
This study	PKS-	PKS-H-	PKS	PKS-H-2C	PKS-H-2C_LP-DIR-T	shoemake 2025-06-30 13:46:11	LP-DIR-T:DE-BFL-O:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	723	513	K		2	mt	u	1.1	147.1	l	g	15.7	3.3	10	0
This study	PKS-	PKS-H-	PKS	PKS-H-2D	PKS-H-2D_LP-DIR-T	shoemake 2025-06-18 17:10:01	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	29.1	287.9	l	g	15.4	25.2	8	-1
This study	PKS-	PKS-H-	PKS	PKS-H-2D	PKS-H-2D_LP-DIR-T	shoemake 2025-06-18 17:10:01	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	693	433	K		2	mt	u	3.3	251.6	l	g	10.7	5.1	9	-1
This study	PKS-	PKS-H-	PKS	PKS-H-2D	PKS-H-2D_LP-DIR-T	shoemake 2025-06-18 17:10:01	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	433	273	K		2	lt	u	29.1	178.8	l	g	7.4	25.2	8	0
This study	PKS-	PKS-H-	PKS	PKS-H-2D	PKS-H-2D_LP-DIR-T	shoemake 2025-06-18 17:10:01	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	693	433	K		2	mt	u	3.3	143.6	l	g	17.0	5.1	9	0
This study	PKS-	PKS-H-	PKS	PKS-H-2E	PKS-H-2E_LP-DIR-T	shoemake 2025-06-18 17:12:22	LP-DIR-T:DE-BFL:DA-DIR	pmagpy-4.3.7: demag_gui	403	273	K		2	lt	u	130.7	71.7	l	g	-6.6	5.4	6	-1
This study	PKS-	PKS-H-	PKS	PKS-H-2E	PKS-H-2E_LP-DIR-T	shoemake 2025-06-18 17:12:22	LP-DIR-T:DE-BFL-O:DA-DIR	pmagpy-4.3.7: demag_gui	693	433	K		2	mt	u	2.0	252.1	l	g	9.8	3.6	10	-1
This study	PKS-	PKS-H-	PKS	PKS-H-2E	PKS-H-2E_LP-DIR-T	shoemake 2025-06-18 17:12:22	LP-DIR-T:DE-BFL:DA-DIR-GEO	pmagpy-4.3.7: demag_gui	403	273	K		2	lt	u	130.7	322.1	l	g	-13.2	5.4	6	0
